name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.4942528735632184,13.67
2_DecisionTree,Decision Tree,accuracy,0.9540229885057471,16.75
3_Linear,Linear,accuracy,0.9540229885057471,16.77
4_Default_Xgboost,Xgboost,accuracy,0.9540229885057471,16.88
5_Default_NeuralNetwork,Neural Network,accuracy,0.9885057471264368,15.16
6_Default_RandomForest,Random Forest,accuracy,0.9540229885057471,20.43
Ensemble,Ensemble,accuracy,0.9885057471264368,0.33
