feature,weight
intercept,-3.1318287909775537
mean1,-1.736454809386149
mean2,-0.7890335026598464
sd1,-0.5535661901416167
sd2,-0.451485419793041
skewness1,0.028040889489078766
skewness2,-0.571330644253508
kurtosis1,-1.262309647902238
kurtosis2,-0.7485424598832394
return_autocorrelation_1_lag1,0.24679064866988007
return_autocorrelation_1_lag2,0.2358439676829006
return_autocorrelation_1_lag3,0.2320323155027048
return_autocorrelation_2_lag1,1.1997942884861226
return_autocorrelation_2_lag2,1.1132387782111288
return_autocorrelation_2_lag3,1.0800701331101703
return_correlation_ts1_lag_0,0.023499427721178183
return_correlation_ts1_lag_1,0.3341095930537169
return_correlation_ts1_lag_2,0.21950911535211795
return_correlation_ts1_lag_3,0.21244320958614035
return_correlation_ts2_lag_1,0.2631191375621783
return_correlation_ts2_lag_2,0.2566257008062497
return_correlation_ts2_lag_3,0.2868885543690439
sqreturn_autocorrelation_ts1_lag1,-0.22273089907458776
sqreturn_autocorrelation_ts1_lag2,-0.23954032690131116
sqreturn_autocorrelation_ts1_lag3,-0.16110141706904077
sqreturn_autocorrelation_ts2_lag1,1.0891702767763627
sqreturn_autocorrelation_ts2_lag2,1.1780977954262755
sqreturn_autocorrelation_ts2_lag3,1.2156984310238226
sqreturn_correlation_ts1_lag_0,0.023499427721178183
sqreturn_correlation_ts1_lag_1,0.3341095930537169
sqreturn_correlation_ts1_lag_2,0.21950911535211795
sqreturn_correlation_ts1_lag_3,0.21244320958614035
sqreturn_correlation_ts2_lag_1,0.2631191375621783
sqreturn_correlation_ts2_lag_2,0.2566257008062497
sqreturn_correlation_ts2_lag_3,0.2868885543690439
price2_granger_cause_price1,-0.4161848782860631
price1_granger_cause_price2,-0.5295615709341777
