feature,shap_importance
return_autocorrelation_1_lag1,1.950144648551941
return_autocorrelation_1_lag2,1.3114612102508545
return_correlation_ts1_lag_0,0.8356621265411377
return_autocorrelation_1_lag3,0.050159525126218796
return_sd1,0.014067783951759338
return_skew2,0.014053711667656898
return_kurtosis2,0.01104210689663887
return_kurtosis1,0.009832422249019146
return_skew1,0.00858472753316164
price2_granger_cause_price1,0.008176585659384727
return_sd2,0.005341088864952326
return_autocorrelation_2_lag3,0.003931471612304449
return_correlation_ts1_lag_1,0.0031731093768030405
return_correlation_ts2_lag_3,0.002720169723033905
sqreturn_autocorrelation_ts2_lag3,0.002454982837662101
sqreturn_correlation_ts1_lag_0,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
return_mean1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_autocorrelation_ts2_lag2,0.0
sqreturn_correlation_ts2_lag_3,0.0
return_correlation_ts2_lag_1,0.0
sqreturn_autocorrelation_ts2_lag1,0.0
sqreturn_autocorrelation_ts1_lag3,0.0
sqreturn_autocorrelation_ts1_lag2,0.0
sqreturn_autocorrelation_ts1_lag1,0.0
return_correlation_ts2_lag_2,0.0
return_mean2,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_2,0.0
return_autocorrelation_2_lag2,0.0
return_autocorrelation_2_lag1,0.0
price1_granger_cause_price2,0.0
