"","AAPL","MSFT","AMZN","FB","GOOGL","GOOG","TSLA","NVDA","JPM","JNJ","V","UNH","HD","PG","PYPL","MA","DIS","BAC","ADBE","CMCSA","PFE","XOM","CRM","CSCO","NFLX","VZ","NKE","KO","INTC","ABT","PEP","TMO","LLY","ACN","ABBV","WFC","T","WMT","AVGO","CVX","DHR","COST","MRK","TXN","MCD","MDT","QCOM","ORCL","HON","LIN","NEE","PM","BMY","MS","C","UNP","INTU","SBUX","UPS","GS","LOW","AMD","RTX","AMGN","AMAT","TGT","IBM","AMT","BA","BLK","ISRG","NOW","DE","MMM","GE","CAT","AXP","SCHW","CVS","SPGI","CHTR","ZTS","PLD","ANTM","LRCX","MU","ADP","BKNG","LMT","MO","MDLZ","GILD","SYK","CCI","TJX","TMUS","FIS","DUK","PNC","CB","USB","COP","EL","TFC","MMC","CME","COF","EQIX","CSX","ADSK","ILMN","EW","CI","SHW","GM","BDX","SO","FDX","ICE","CL","FISV","HCA","ITW","ETN","NSC","REGN","APD","ATVI","BSX","ADI","MCO","D","EMR","NXPI","AON","IDXX","WM","PGR","DG","ECL","KLAC","NOC","HUM","F","TWTR","FCX","CMG","VRTX","GPN","MSCI","JCI","BIIB","ROP","ALGN","DXCM","TEL","TROW","NEM","IQV","LHX","A","TT","EXC","PSA","GD","MET","KMB","INFO","SNPS","SPG","AEP","DLR","APH","AIG","APTV","ROST","BK","ORLY","EBAY","CDNS","SRE","PRU","EOG","FTNT","MCHP","DD","YUM","RMD","DFS","SLB","EA","ALL","PPG","CNC","CTSH","MSI","TRV","PH","SBAC","BAX","SYY","MAR","IFF","XEL","STZ","PAYX","XLNX","MPC","ROK","MNST","FRC","MTD","AFL","WELL","GIS","AZO","HPQ","HLT","PXD","CTAS","TDG","CMI","WBA","ADM","KMI","CBRE","ANSS","PSX","PEG","AWK","SIVB","AVB","KR","MCK","FAST","WST","STT","SWK","AME","GLW","DHI","NUE","AMP","KEYS","ZBH","EFX","SWKS","VRSK","ES","WMB","WEC","CPRT","ZBRA","LUV","LH","EQR","ARE","LEN","AJG","BLL","WLTW","PCAR","VLO","MXIM","SYF","FITB","CDW","ALB","O","HSY","ODFL","GNRC","VFC","ED","WY","DAL","BBY","LYB","IT","FTV","VIAC","RSG","GRMN","KSU","WAT","CERN","ENPH","DOV","KHC","NTRS","VMC","URI","HIG","EXR","OKE","XYL","DLTR","DTE","PAYC","MLM","IP","ETSY","PPL","TRMB","FLT","AEE","OXY","QRVO","MAA","VTR","KMX","TSCO","NDAQ","HBAN","VRSN","TDY","ETR","ESS","TER","STE","EXPE","EXPD","WDC","TSN","EIX","PKI","MKC","CTLT","DPZ","ANET","FE","CHD","CLX","CRL","COO","BR","TYL","HES","KEY","MPWR","PEAK","HOLX","POOL","ULTA","GWW","HPE","RF","DGX","DRE","DRI","CZR","AKAM","CFG","IR","STX","MKTX","CCL","AMCR","NTAP","CMS","TTWO","NVR","GPC","CINF","TFX","ABC","HAL","CE","MTB","AVY","RCL","IEX","VTRS","J","BXP","TXT","PFG","AES","RJF","BBWI","MGM","UDR","BIO","K","CAG","DVN","OMC","ABMD","MAS","BKR","CNP","EMN","WAB","LNT","UAL","EVRG","CAH","FANG","IPG","INCY","PTC","LKQ","PHM","SJM","NLOK","JBHT","WHR","FBHS","AAL","AAP","LVS","PKG","JKHY","XRAY","ATO","CBOE","KIM","IRM","WRK","PNR","PWR","HRL","FFIV","LDOS","HAS","ALLE","CTXS","L","HWM","FMC","LYV","TPR","CHRW","SNA","LNC","UHS","MHK","LUMN","HST","RHI","HSIC","BWA","MOS","NRG","PENN","RE","REG","DXC","WYNN","DISH","WRB","CMA","CF","NI","AOS","AIZ","NWSA","NWL","DVA","LW","MRO","IVZ","WU","JNPR","TAP","SEE","PNW","NCLH","ZION","GL","BEN","CPB","ROL","FRT","NLSN","HII","DISCK","PVH","ALK","APA","HBI","PBCT","VNO","IPGP","PRGO","COG","LEG","GPS","RL","UNM","NOV","UAA","DISCA","UA","NWS","ALXN"
"2019-01-02",38.382229,97.961319,1539.130005,135.679993,1054.680054,1045.849976,62.023998,33.847198,91.198311,119.464256,130.69281,233.873474,162.09903,85.041306,85.75,186.998032,107.654343,23.550766,224.570007,32.680096,36.902149,58.798416,135.550003,39.496738,267.660004,49.845287,72.298897,43.294197,43.990623,66.5364,101.566902,218.069473,108.843231,135.377319,77.28994,42.965923,24.678371,88.933052,229.862564,96.756531,99.431145,194.759613,66.88665,87.733414,165.785156,83.282059,53.443573,43.179714,124.671036,150.496246,40.192871,58.125462,48.048466,37.482727,48.900635,130.724854,190.684311,61.115154,89.416092,163.395172,87.965141,18.83,63.632977,177.264786,32.321915,62.470619,100.782135,149.640915,314.645142,364.620514,466.029999,178.320007,142.238083,174.020111,61.272175,117.506577,91.803406,39.849335,60.28809,166.068222,287.98999,83.108604,53.519165,247.203598,132.611969,32.75,123.27253,1721.699951,248.018463,40.825249,37.823166,57.446133,150.275101,97.749634,43.284203,65.260002,98.763626,75.533379,108.317215,120.528496,42.412067,58.157848,129.274765,40.105518,75.35675,173.399796,73.88443,334.02951,19.987539,128.960007,294.519989,49.746666,185.556305,127.599136,31.89336,213.018463,38.860237,157.452103,73.0009,55.514023,72.209999,119.024689,118.974236,63.82452,142.169907,372.440002,151.241547,46.127037,34.459999,81.78875,137.481628,64.010025,55.352654,72.757492,140.472672,182.460007,84.708496,52.171909,105.242836,141.527359,86.376549,236.343323,276.605408,7.28428,28.809999,10.092136,443.359985,164.080002,101.257309,143.289703,28.652851,304.690002,262.577148,202.119995,115.18,71.425117,84.360336,31.994497,114.309998,127.525955,64.427048,67.969101,40.07542,178.530807,146.337433,37.365101,103.360489,46.720535,84.050003,143.211197,66.676239,94.821938,38.921673,36.573414,60.352287,82.29998,43.954906,341.149994,27.844934,43.23,98.43837,72.528618,84.345367,69.68,68.639069,73.533936,87.454773,108.822327,55.663944,33.732124,80.068306,77.300659,97.101151,56.5,60.881039,110.342499,110.428467,143.867493,158.575256,63.467403,57.745552,105.518723,126.667267,45.10144,157.216919,59.91,84.360565,52.624062,142.887085,48.759998,85.939682,546.039978,42.575031,60.003342,34.792198,838.47998,18.988531,70.371269,128.95491,163.044098,303.30896,123.693985,61.434311,37.569477,13.373956,39.93,143.009995,77.983002,46.677422,84.935532,195.839996,155.125961,25.720512,110.045517,23.825903,95.473053,59.147305,115.404243,66.341583,27.870514,34.151569,48.327774,100.952873,61.419998,100.429337,90.649925,65.030022,106.854965,59.241226,18.843227,62.532711,47.68,156.240005,46.326736,126.43,58.459263,104.245491,39.137962,68.805428,43.803612,144.714127,53.311317,65.248741,47.961525,22.465193,21.860998,76.912376,74.9048,55.557209,99.427513,81.496185,50.990002,63.210373,67.703575,19.876989,48.430889,50.126774,73.979828,125.849998,55.810246,42.99247,68.339043,58.808178,93.824753,183.410004,50.622921,4.92,68.067711,38.184704,78.054787,95.01178,105.620003,40.75354,80.488113,43.690273,64.481064,91.199997,84.287071,119.699997,167.172623,36.158669,47,24.501175,32.470001,185.550003,59.527935,56.180378,61.18,84.838654,50.255676,62.970001,79.426468,77.63121,10.763243,147.759995,205.789993,76.145653,218.930725,31.295156,101.716568,110.296707,65.244446,36.312473,50.336998,51.136459,76.352661,65.383118,30.91,237.792877,210.550003,32.813339,62.30349,141.546112,111.089996,250.494614,91.080811,182.240005,40.347569,13.433348,112.845474,23.839054,38.419998,142.236343,247.970001,263.327026,12.303082,12.377509,77.500473,23.336729,94.533783,37.950001,59.009998,26.973097,21,34.678665,205.857346,47.317493,8.261772,55.090359,44.826618,104.010002,2420.820068,87.673615,70.793259,249.673203,70.939941,25.809835,85.772095,134.200912,85.98127,94.466072,121.126625,27.723001,57.195934,99.634117,45.884434,39.753445,13.031347,70.913094,19.72757,24.536341,34.982822,228.080002,51.625473,19.638205,21.044558,66.149384,309.959991,28.543434,19.097626,25.495209,67.154312,69.600243,37.984238,84.18,50.904804,40.969688,89.742119,18.068163,63.560001,81.919998,23.700001,25.423042,86.309319,10.359509,90.956299,99.621178,37.16169,31.96316,155.465424,50.475773,78.277374,120.784615,37.147251,84.397255,95.889999,12.902141,26.493809,35.450947,36.059761,29.610472,39.091236,161.179993,50.105282,73.806602,78.78817,99.109169,44.413013,18.430843,62.152618,48.310001,32.26799,78.209259,137.342453,47.135513,116.420647,118.599998,12.506674,15.358419,53.557526,59.913727,33.605759,28.486952,35.779751,19.450001,201.610001,51.049473,52.396484,100.250526,25.879999,46.251705,61.658607,38.647797,22.949938,41.28389,85.537964,10.998435,16.391428,51.73,71.178391,14.206306,14.519669,15.575259,24.787127,54.407227,33.93544,74.903885,42.380001,38.230598,74.602928,26.838648,29.551096,23.162033,105.051636,21.924162,182.995651,23.83,93.234261,59.860054,25.633242,11.348723,12.842443,51.140465,114.760002,38.71907,22.199976,32.731426,23.973656,101.334557,26.418047,25.517101,17.809999,25.83,16.450001,11.215295,98.050003
"2019-01-03",34.559078,94.357529,1500.280029,131.740005,1025.469971,1016.059998,60.071999,31.802248,89.902237,117.56591,125.983109,227.495728,158.526291,84.445053,82.089996,178.561737,105.046211,23.173349,215.699997,32.936817,35.869736,57.895641,130.399994,38.060322,271.200012,50.023243,71.02005,43.026661,41.570576,63.396275,100.618919,210.86409,105.460854,130.755295,74.743347,42.627258,24.711788,88.475723,209.416092,94.903389,96.581772,190.631546,65.515114,82.559502,164.692841,80.942345,51.860752,42.759571,123.006599,145.795593,40.093475,57.374184,41.675259,36.814728,48.014511,125.885971,184.850143,58.464169,86.877365,161.001663,86.916458,17.049999,60.80093,174.567505,30.449026,61.614986,98.770157,150.53833,302.100555,353.909058,450.23999,169.119995,138.348373,167.467606,61.348286,112.978516,90.011452,39.025127,59.966339,160.710205,287.5,80.236,53.087479,240.805878,126.216301,31,119.549942,1663.119995,241.788269,40.6017,37.680943,59.085121,148.290909,98.238617,42.828678,65.019997,95.725639,75.506622,107.824898,118.047684,41.817295,57.056725,123.141228,39.834476,74.374763,169.587555,72.832481,330.154724,19.674582,121.849998,284.23999,47.886665,183.970093,123.747383,30.575533,204.42337,39.411304,151.66304,71.692619,55.251682,70.110001,116.756813,116.013969,61.982628,136.921906,372.079987,147.185425,44.489101,32.91,76.848297,132.923294,63.704277,54.157593,69.790176,138.366196,178.020004,84.47934,51.291073,105.36985,138.226471,81.530853,230.155823,264.925873,7.173633,27.99,9.809636,439.450012,163.729996,97.972374,137.828796,28.192526,307,254.8853,184.779999,112.260002,68.757584,81.577103,31.901699,109.959999,124.566238,62.05357,66.877129,40.120884,181.953888,142.717575,36.647755,102.297203,45.912624,81.110001,143.089676,66.520828,94.344093,36.619251,35.770317,59.631809,81.612343,43.085072,346.130005,27.333401,41.529999,98.890198,71.300362,83.749611,67.57,63.800163,70.822968,85.255013,103.671837,54.727005,34.094833,78.414536,76.031868,93.549011,54.959999,58.960712,106.477905,108.443245,138.558212,160.341049,62.670418,57.473972,99.902061,123.542465,44.923729,154.878418,58.897236,81.184296,51.856403,137.839111,48,83.670876,513.559998,41.499428,61.109055,35.335396,845.580017,18.344229,66.760437,129.367798,160.435196,290.71759,121.245728,60.79324,37.404339,13.297775,37.889999,137.639999,76.903358,46.668236,85.270416,189.639999,155.859421,25.76762,109.919006,23.149273,93.611313,57.222908,112.03952,64.454254,26.144928,34.016014,47.485435,98.278496,58.32,98.612808,88.993599,58.10218,103.589813,59.203896,19.002914,62.699257,46.889999,146.880005,44.823132,123.699997,58.826019,105.106651,38.736393,67.513359,43.401558,141.678299,52.076664,64.074348,45.235149,22.298578,21.84293,74.930557,69.707214,56.050617,100.181877,78.504944,49.150002,61.349941,67.874763,20.550943,44.099281,49.098053,72.542381,123.190002,53.556297,43.435009,68.176628,57.745274,90.511124,176.339996,49.481049,4.76,66.672897,38.158276,76.048859,94.038208,101.980003,40.190392,81.42701,43.585884,62.270615,90.760002,84.638641,116.5,166.75209,35.576889,46.029999,24.414009,30.93,181.600006,59.677849,55.491714,55.639999,85.452148,51.103283,61.889999,77.929306,75.541878,10.674582,142.589996,200.059998,76.299759,220.087418,29.185148,99.118469,106.88871,62.985947,33.835327,51.412617,51.217564,72.253128,65.691643,29.84,234.264587,199.600006,32.804398,62.168102,142.389023,104.82,246.046997,89.71096,176.630005,40.490845,13.478065,106.168976,24.696133,38.279999,140.74472,243.360001,255.196259,12.04715,12.359399,76.095154,23.364687,93.010712,37.380001,57.700001,26.849327,20.58,32.406982,204.430557,44.963486,8.261772,52.829395,44.910133,99.150002,2381.939941,86.276985,69.651138,243.559494,69.910858,25.649118,82.640625,133.246872,83.191353,89.40419,117.610512,27.03787,56.041836,100.054001,44.719658,38.884167,13.022158,68.518661,19.84004,24.059057,35.155956,224.300003,51.716618,19.849964,21.325636,65.112236,302.290009,28.079782,18.97061,25.640894,65.601555,68.244797,38.048847,80,50.713501,40.142487,90.628044,18.210991,68.059998,78.160004,22.91,25.13238,86.962021,10.162601,88.663857,99.288864,36.350887,29.581665,160.318771,48.667744,76.740509,117.905762,37.166851,85.03598,95.589996,12.875592,26.914742,34.849308,34.980915,29.244293,39.422272,154.309998,49.412182,71.887146,77.456398,97.683754,43.861298,18.301746,60.438797,47.689999,30.964516,75.325195,135.479645,46.50436,114.973312,116.900002,12.563376,15.320937,50.109531,57.858826,32.591755,27.77429,35.441757,19.940001,197.024124,51.121357,52.608032,99.280663,26.42,45.485317,61.251907,37.305286,22.9774,40.286694,84.170876,10.892215,16.048841,50.98,70.521286,14.109795,14.16616,15.329907,23.966726,55.15057,33.368572,75.663155,40.709999,38.019119,73.42823,26.344131,29.917503,22.890072,105.759171,21.765766,179.460449,23.889999,90.461853,56.551788,25.69943,11.214368,12.763762,51.004902,108.599998,38.116768,22.058451,32.22242,24.010899,96.759895,26.268595,25.359222,17.379999,25.68,15.96,11.070395,100.209999
"2019-01-04",36.03437,98.74601,1575.390015,137.949997,1078.069946,1070.709961,63.537998,33.839737,93.216522,119.53907,131.410614,230.156311,163.236664,86.16861,86.269997,187.017731,108.286606,24.135759,226.190002,34.049294,36.688839,60.030243,137.960007,39.77475,297.570007,50.14782,72.874878,43.884617,44.121422,65.205696,102.68222,220.395081,108.634789,135.839554,77.151344,43.890427,25.346708,89.028328,211.474289,96.870163,99.381668,196.167313,67.488358,86.29364,167.87558,83.48098,52.698715,44.602489,127.309509,149.950562,40.831867,60.059822,43.310123,38.317745,50.362259,130.734299,192.18454,60.402523,89.903587,166.263626,89.490509,19,62.880909,180.534851,32.534309,62.46122,102.627876,151.139786,317.822601,366.867737,471.679993,179.229996,145.676361,174.3573,62.642235,119.15229,94.067421,40.673542,61.428024,168.42453,302.73999,83.384071,54.429443,242.250229,132.381805,32.700001,124.314507,1717.550049,248.308929,41.644897,38.723949,61.801685,152.765106,99.705551,44.001404,67.489998,99.104431,76.130867,110.523491,121.579536,42.851288,58.497372,127.29557,40.882515,76.195747,172.558853,76.064827,337.646637,20.258553,128.279999,302.690002,49.573334,187.063202,127.026573,31.599455,210.027588,39.740189,158.648468,73.330383,55.766998,73.220001,120.618073,119.519318,63.750099,143.11113,397.549988,153.155884,46.264351,34.209999,78.714058,139.853485,64.936272,55.324856,73.164764,140.970047,187.429993,86.723083,52.462582,106.278542,143.23642,86.747093,237.811035,271.723358,7.450252,29.950001,10.540242,455,172.699997,101.97184,142.958145,29.319849,318.329987,263.443817,186.710007,116.239998,70.561256,84.488945,31.901699,115.07,127.315224,64.201469,69.157623,40.575562,179.940338,146.811996,37.912086,103.443703,48.080177,83.900002,145.268097,67.133293,96.310555,37.824127,37.090355,61.803104,83.832413,44.334309,341.820007,27.960754,43.259998,101.849983,74.607895,87.426498,66.910004,66.38797,73.8172,87.473885,107.284012,57.425407,35.445934,84.103096,78.275902,95.401466,56.764999,61.469677,111.092316,111.66098,144.766724,160.735672,64.63372,57.923492,105.862404,128.126144,45.363331,159.689621,60.950394,84.943359,54.39761,142.186249,49.790001,85.841469,527.150024,42.013847,60.886139,36.05061,835.630005,19.071371,69.37928,133.746277,167.979492,304.487732,126.281372,62.815765,38.266735,13.746393,39.450001,143.660004,80.390106,47.173306,85.911484,200.410004,156.95961,26.059687,111.27182,24.099339,97.285271,59.387856,117.717484,66.892044,27.245573,35.584652,49.827305,103.543098,61.950001,101.980751,91.828842,60.886711,108.163002,59.801067,19.792952,63.161922,48.560001,152.970001,47.034313,127.959999,59.192757,106.183075,40.362244,69.21698,44.705769,145.506927,54.389339,66.500877,47.225689,23.36306,22.366873,75.659164,73.111534,56.032684,100.031021,81.212257,51.139999,63.458424,68.97403,21.252594,46.207077,49.331848,76.457855,126.360001,55.901405,44.414249,69.561928,59.936943,94.438759,179.779999,50.974266,5.08,69.701332,39.19791,78.704857,98.847687,110.129997,41.429325,80.8563,45.48896,64.897934,92.889999,85.927673,121.019997,172.502502,37.251713,49.700001,25.163605,32.099998,184.940002,60.521152,57.276798,59.369999,85.461311,50.856068,63.610001,79.532722,78.541695,10.976025,148.970001,205.809998,76.87085,220.513092,30.664125,101.491913,111.390015,64.866409,35.268467,52.044777,52.641273,75.330246,65.889313,31.08,238.086105,202.470001,33.215458,62.912693,143.353714,109.75,246.057007,92.805092,180.160004,43.64299,13.934193,110.538506,24.713802,39.150002,145.531448,255.029999,265.754852,12.613858,12.812125,78.009781,23.69088,95.924393,39.450001,59.380001,27.95442,20.940001,33.844532,210.865753,47.507336,8.261772,54.62162,45.327682,101.699997,2412.830078,86.748703,71.046028,248.446487,70.720787,26.8687,86.007187,137.34082,86.420776,95.403107,125.291725,28.636511,58.213093,101.788368,46.670914,40.595825,13.454086,71.296204,20.777308,25.10129,35.101288,226.279999,52.227039,20.126171,22.277672,66.722542,313.440002,29.692902,19.923223,26.114376,68.753006,69.98333,38.510376,82.68,50.913914,40.833336,94.181152,18.505583,72.269997,81.589996,23.83,26.353151,88.148018,10.589236,91.073357,104.144394,38.493717,31.530161,156.341583,51.417065,79.777168,120.638702,38.245289,86.125572,98.360001,13.11452,27.385193,36.353397,36.422554,30.847538,39.441189,159.789993,51.385586,74.554092,77.281433,99.526123,44.974583,18.828058,63.634617,50,32.136703,77.935936,140.425308,49.147888,117.530914,122.129997,12.919785,15.808211,53.131256,58.431374,33.816212,29.668209,36.652882,21.18,202.789505,51.310062,55.11776,103.284927,28.280001,46.187843,63.214668,40.422485,23.380198,41.901207,85.870239,11.365371,16.830639,54,73.033699,14.872226,14.881795,15.529827,24.888527,56.904106,34.060345,76.594139,43.029999,39.186821,76.032135,27.207285,30.082396,23.634729,106.947487,22.781376,185.808655,24.35,93.613213,58.381065,26.777332,11.55474,13.157165,51.860634,114.720001,40.459042,21.822588,33.195,23.647799,100.709869,27.552135,26.375563,18.129999,26.139999,16.6,11.553394,106
"2019-01-07",35.95417,98.871956,1629.51001,138.050003,1075.920044,1068.390015,66.991997,35.631237,93.281319,118.772255,133.780212,230.598145,166.452118,85.823906,86.93,188.456604,109.225136,24.116888,229.259995,33.687981,36.885082,60.342407,142.220001,40.043495,315.339996,50.468132,73.919434,43.312645,44.326988,66.18219,101.799255,223.366684,109.222221,136.311371,78.277397,43.60667,25.806189,90.076385,215.781219,98.128899,99.787323,196.890198,66.745071,87.779869,169.702393,78.100609,52.54974,45.309097,128.018814,149.816528,40.772697,58.220459,44.714066,38.698132,50.800747,131.550293,195.116333,60.402523,89.60006,167.184906,91.187447,20.57,62.851517,182.964249,33.113556,65.517059,103.353943,152.075424,318.823395,367.888245,478.440002,186.669998,148.058212,173.956314,66.524071,119.226692,94.578011,40.961048,63.073582,169.773804,301.470001,83.885765,55.311581,242.676743,133.561249,34,123.64196,1711.819946,251.156967,40.386436,38.989437,62.082397,152.706741,100.194527,45.183826,68.440002,99.727592,75.80983,110.277313,120.594795,42.649982,58.240437,128.843628,41.207775,76.529434,171.68988,76.48558,338.324188,20.148859,132.720001,307.890015,49.913334,184.892075,128.819092,32.575977,211.624619,39.651306,160.86763,71.111168,56.104298,73.07,121.644493,119.547508,63.936146,144.099838,396.630005,151.563766,47.568817,34.419998,79.209045,140.370834,64.306793,55.741737,73.707809,140.657959,186.889999,86.933136,52.885387,110.648048,143.656372,87.982269,239.662491,271.684082,7.643884,31.34,10.715591,485.149994,175.850006,104.10556,143.621246,29.798958,322.399994,264.999939,189.919998,129.949997,71.956718,84.369522,31.521263,117.199997,128.148529,65.564735,68.437073,40.648312,179.43692,147.63089,38.15419,104.839851,48.602364,85.760002,146.795609,66.758507,97.58783,38.107044,37.30267,62.740715,87.358994,44.232521,339.690002,28.443335,43.419998,101.831551,74.5728,87.975731,70.089996,68.331223,73.857658,87.378265,108.286819,57.519108,36.425255,87.261192,78.152824,95.716576,57.25,61.373184,111.611458,111.303452,145.292877,162.363327,64.312988,57.876667,106.058792,129.594421,45.166916,163.044037,60.628147,87.187141,54.935848,143.370117,49.73,85.900406,533.580017,42.238323,61.608406,36.648132,822.320007,19.283073,70.172859,136.655716,168.26181,304.987823,126.902725,63.176922,38.459396,14.042653,40.009998,147.320007,80.947632,47.274315,85.002502,205.039993,156.519547,26.304644,112.274269,24.27545,97.592262,60.12801,120.202797,66.78392,27.236246,36.214027,49.447792,104.019997,64.489998,102.020012,91.273506,61.709637,108.271164,59.651775,20.29723,62.875065,48.830002,155.289993,47.04414,126.980003,59.687862,106.838303,41.508175,69.015991,45.539276,146.580078,54.324844,66.569962,47.716251,23.483397,22.493338,75.358009,73.437592,55.871197,99.399216,82.149895,51.07,64.654419,67.973892,21.677277,46.265083,52.146809,76.669533,126.339996,56.183147,44.88504,69.838997,60.369633,95.540062,187.240005,50.681477,5.26,70.628006,39.937988,78.909164,100.814339,114.120003,41.279156,80.727432,46.283909,63.938145,97.959999,85.638618,124.110001,175.221268,37.701279,51.57,25.198469,32.68,186.029999,59.827774,58.427586,59.779999,85.342255,51.138596,66.43,80.701477,76.490692,11.020354,151.399994,208.479996,76.508247,221.429199,30.713427,101.716568,112.837914,65.17659,36.521275,52.88451,51.668102,76.154137,66.453384,32,240.852005,209.919998,33.63546,63.705616,145.058319,112.559998,246.636719,93.063736,182.839996,45.734882,14.077291,113.441757,25.005384,40.490002,146.379608,271,263.850708,12.860651,13.029434,77.943771,23.877279,98.32724,40.799999,61.240002,28.299206,21.610001,34.749653,213.38472,48.06736,8.439445,54.345886,45.095711,104.410004,2471.01001,87.516403,70.727737,247.496811,71.225792,27.246868,86.815903,139.026535,86.831619,98.368744,127.693901,29.540089,58.222881,102.427338,46.222927,40.891548,13.518415,71.631401,21.647091,25.822088,35.174183,233.669998,52.473133,20.540476,22.9849,67.104645,314.799988,30.523609,20.458502,26.214537,68.762177,69.315399,38.242687,83.230003,50.968575,41.633274,96.72583,18.960859,74.209999,82.510002,24.17,27.331703,89.333992,10.572826,90.956299,107.181396,39.381737,32.425678,158.635376,51.696663,80.56411,120.424744,38.931568,85.496239,96.550003,13.574678,27.690569,36.417202,36.794891,30.966295,39.914112,163.820007,51.501106,76.861122,78.088264,99.923683,45.279995,19.274925,64.379745,50.900002,32.45554,78.312943,142.222885,49.404011,117.273178,124.150002,13.20329,15.911285,52.951279,58.156864,34.696308,29.892748,36.990871,22.51,199.449173,51.813282,55.156219,105.119019,28.6,46.321964,63.771648,40.560421,23.508358,42.651478,86.212021,11.568151,17.129303,54.369999,68.173157,15.074896,15.062863,15.484388,25.367863,56.780216,34.166039,76.449524,43.709999,39.343128,76.316025,27.342154,30.861013,23.699482,108.326271,23.29384,186.255295,24.700001,98.29039,58.497826,27.354101,11.921983,13.200878,52.851921,116.809998,42.093845,22.709454,33.77673,24.737089,102.545486,27.631254,27.362303,18.67,26.530001,17.110001,11.785235,107.940002
