"","AAPL","TGT","MSFT","FTV","AMZN","CTAS","GOOGL","GOOG","TSLA","LHX","NVDA","BBY","JPM","LDOS","JNJ","WMT","V","UNP","UNH","XOM","HD","KMX","PG","BKNG","PYPL","NKE","MA","BAX","BAC","RTX","ADBE","SPGI","PFE","UAL","CRM","ALGN","CSCO","GM","VZ","PPL","INTC","CHTR","ABT","LLY","TMO","NEM","ACN","TTWO","ABBV","ZTS","WFC","WMB","T","TRV","DHR","COST","MRK","AMAT","MDT","ZBH","ORCL","BMY","LIN","RE","NEE","UPS","MS","GE","C","CERN","INTU","SYK","SBUX","FLT","GS","GD","AMD","HPQ","AMGN","GRMN","AMT","XLNX","BA","ATVI","BLK","MDLZ","ISRG","CSX","NOW","MCO","MMM","PPG","AXP","GNRC","ANTM","COO","LRCX","CI","CCI","CNP","TJX","LUMN","TMUS","ALLE","FIS","DPZ","DUK","ICE","PNC","ALB","COP","CZR","MMC","BXP","CME","HLT","COF","EQIX","ADSK","MPC","ILMN","ROP","EW","SO","BDX","VFC","FDX","CAG","FISV","CF","HCA","REG","ITW","RMD","NSC","SNPS","APD","TWTR","BSX","MGM","ADI","MPWR","NXPI","XEL","IDXX","WAB","WM","DAL","DG","HSIC","ECL","LNT","KLAC","FRC","NOC","AEP","HUM","CNC","F","HSY","FCX","EOG","CMG","TDG","VRTX","K","GPN","BR","MSCI","CPRT","TEL","ANET","A","KMB","EXC","SBAC","MET","SYF","INFO","NOV","SPG","RSG","APH","HBAN","AIG","NUE","BK","FMC","ORLY","JNPR","EBAY","IFF","MSI","VRSK","PH","NCLH","SYY","NTAP","MAR","ANSS","WELL","HOLX","PXD","BKR","CMI","ENPH","PEG","SIVB","AWK","MCK","AVB","ED","WST","JKHY","STT","TYL","ES","CINF","WEC","AJG","ZBRA","DLTR","EQR","EVRG","ARE","NTRS","LEN","AMCR","CDW","MAA","ODFL","TXT","LYB","PENN","WAT","PAYC","VMC","WU","URI","IEX","HIG","HST","DTE","MKC","ETSY","FE","AEE","OXY","QRVO","DGX","VRSN","NLOK","ETR","ESS","STE","NI","TSN","CMS","CRL","DRI","CFG","GL","NVR","TFX","VTRS","SNA","AES","ATO","RJF","JBHT","UDR","CHRW","CAH","CTXS","PHM","NWL","SJM","TAP","WHR","UHS","PKG","PBCT","PNR","ALK","HRL","SEE","L","DXC","NRG","GPS","AOS","PNW","BEN","COG","BIIB","KMI","AME","LUV","DRE","UAA","CL","CPB","IT","J","EL","AZO","CHD","WYNN","PWR","VNO","CDNS","EXPE","HPE","HII","WY","PVH","BBWI","CBOE","KEYS","POOL","BLL","LVS","CTLT","DVA","CE","DVN","FITB","O","LNC","DISH","IVZ","ALXN","KO","D","AON","MCHP","ROK","RCL","FB","TROW","MOS","DISCK","AAL","UA","MCD","CTSH","MU","AKAM","SWKS","FANG","KIM","RL","MTD","GIS","XRAY","NLSN","WLTW","EIX","DLR","GWW","KR","GPC","YUM","MLM","PRU","CCL","PLD","ULTA","NWSA","IPGP","GLW","TRMB","NFLX","ABMD","BWA","MRO","IBM","TPR","MTB","PRGO","HON","HAS","STX","EMN","MXIM","LEG","DXCM","WRB","AAP","FRT","CAT","MKTX","AFL","OMC","TER","LKQ","PTC","AIZ","DHI","KSU","MO","ABC","IPG","INCY","SCHW","PSX","DE","NDAQ","SRE","ROL","IRM","RHI","TXN","APTV","CVX","OKE","CB","HWM","PM","UNM","ETN","DFS","AMP","KHC","PSA","EXPD","WRK","MHK","DIS","USB","SWK","LW","IQV","ROST","FAST","PKI","LMT","ALL","TSCO","DISCA","AVGO","ADM","PEAK","IR","VTR","PFG","WBA","CBRE","QCOM","LOW","IP","APA","PCAR","AVY","KEY","RF","WDC","CLX","PEP","MNST","TFC","STZ","TT","DOV","SLB","VLO","FTNT","TDY","ADP","FFIV","DD","EFX","GILD","JCI","LYV","NWS","MAS","FBHS","HES","BIO","REGN","PAYX","XYL","CMA","CVS","VIAC","EA","HBI","HAL","ZION","CMCSA","EXR","SHW","EMR","PGR","LH"
"2019-01-02",38.382229,62.470619,97.961319,55.810246,1539.130005,163.044098,1054.680054,1045.849976,62.023998,127.525955,33.847198,50.126774,91.198311,50.105282,119.464256,88.933052,130.69281,130.724854,233.873474,58.798416,162.09903,62.970001,85.041306,1721.699951,85.75,72.298897,186.998032,63.467403,23.550766,63.632977,224.570007,166.068222,36.902149,84.18,135.550003,202.119995,39.496738,31.89336,49.845287,24.501175,43.990623,287.98999,66.5364,108.843231,218.069473,31.994497,135.377319,104.010002,77.28994,83.108604,42.965923,18.843227,24.678371,110.428467,99.431145,194.759613,66.88665,32.321915,83.282059,100.429337,43.179714,48.048466,150.496246,201.610001,40.192871,89.416092,37.482727,61.272175,48.900635,50.622921,190.684311,150.275101,61.115154,185.550003,163.395172,146.337433,18.83,18.988531,177.264786,58.808178,149.640915,84.360565,314.645142,46.127037,364.620514,37.823166,466.029999,19.987539,178.320007,137.481628,174.020111,97.101151,91.803406,50.990002,247.203598,250.494614,132.611969,185.556305,97.749634,25.495209,43.284203,12.506674,65.260002,78.78817,98.763626,237.792877,75.533379,73.0009,108.317215,74.9048,58.157848,37.950001,75.35675,99.634117,173.399796,70.371269,73.88443,334.02951,128.960007,52.624062,294.519989,262.577148,49.746666,38.860237,213.018463,63.210373,157.452103,19.638205,72.209999,38.647797,119.024689,51.049473,118.974236,108.822327,142.169907,84.050003,151.241547,28.809999,34.459999,24.536341,81.78875,112.845474,72.757492,45.10144,182.460007,69.600243,84.708496,48.430889,105.242836,59.913727,141.527359,37.984238,86.376549,85.939682,236.343323,66.676239,276.605408,56.5,7.28428,99.427513,10.092136,84.345367,443.359985,303.30896,164.080002,51.625473,101.257309,91.080811,143.289703,47.68,71.425117,210.550003,64.427048,103.360489,40.07542,158.575256,37.365101,22.465193,46.720535,25.517101,143.211197,68.339043,38.921673,10.763243,36.573414,48.327774,43.954906,62.152618,341.149994,24.787127,27.844934,126.667267,110.342499,106.854965,143.867493,42.380001,57.745552,55.090359,105.518723,143.009995,60.003342,38.419998,128.95491,19.097626,123.693985,4.92,46.677422,195.839996,84.935532,110.045517,155.125961,67.703575,95.473053,120.784615,59.147305,182.240005,59.241226,70.793259,62.532711,68.805428,156.240005,91.199997,58.459263,50.904804,104.245491,78.054787,39.137962,8.261772,76.912376,84.838654,81.496185,45.884434,73.979828,19.450001,183.410004,119.699997,95.01178,15.575259,105.620003,121.126625,40.75354,15.358419,84.287071,65.383118,47,32.813339,59.527935,56.180378,61.18,77.500473,147.759995,10.359509,76.145653,218.930725,101.716568,22.949938,50.336998,44.826618,111.089996,94.533783,26.973097,74.602928,2420.820068,249.673203,27.723001,137.342453,13.031347,84.397255,70.913094,90.956299,34.982822,78.209259,40.969688,99.109169,25.423042,16.391428,86.309319,54.407227,99.621178,116.420647,78.277374,12.842443,36.059761,59.860054,39.091236,33.93544,44.413013,52.396484,35.779751,23.973656,41.28389,74.903885,26.838648,22.199976,304.690002,13.373956,66.341583,46.326736,23.336729,17.809999,55.514023,29.551096,125.849998,57.195934,129.274765,838.47998,62.30349,100.250526,29.610472,51.140465,43.23,110.296707,12.303082,182.995651,19.876989,93.234261,19.72757,95.889999,61.419998,142.236343,43.803612,50.475773,30.91,51.73,85.772095,21.044558,21.860998,55.557209,47.135513,25.879999,14.519669,98.050003,43.294197,64.010025,140.472672,68.639069,142.887085,94.466072,135.679993,84.360336,28.486952,23.83,31.96316,16.450001,165.785156,60.881039,32.75,59.009998,65.030022,89.742119,12.902141,101.334557,546.039978,34.792198,37.147251,21.924162,144.714127,51.136459,94.821938,263.327026,25.720512,87.673615,87.454773,167.172623,72.528618,47.317493,53.519165,247.970001,10.998435,114.760002,27.870514,32.470001,267.660004,309.959991,33.605759,14.206306,100.782135,32.26799,134.200912,38.71907,124.671036,73.806602,34.678665,67.154312,47.961525,32.731426,115.18,46.251705,155.465424,105.051636,117.506577,205.857346,42.575031,66.149384,31.295156,23.700001,81.919998,85.537964,34.151569,93.824753,40.825249,70.939941,18.068163,63.560001,39.849335,77.983002,142.238083,77.63121,98.43837,23.162033,26.493809,53.557526,87.733414,60.352287,96.756531,43.690273,120.528496,18.430843,58.125462,26.418047,63.82452,55.663944,100.952873,38.184704,178.530807,65.244446,35.450947,118.599998,107.654343,42.412067,115.404243,71.178391,114.309998,82.29998,23.825903,76.352661,248.018463,77.300659,79.426468,25.83,229.862564,37.569477,23.839054,21,50.255676,39.753445,61.434311,39.93,53.443573,87.965141,36.158669,25.633242,53.311317,85.98127,13.433348,12.377509,36.312473,141.546112,101.566902,48.759998,40.105518,157.216919,67.969101,68.067711,33.732124,65.248741,69.68,205.789993,123.27253,161.179993,73.533936,90.649925,57.446133,28.652851,48.310001,11.215295,28.543434,37.16169,40.347569,228.080002,372.440002,59.91,64.481064,61.658607,60.28809,42.99247,80.068306,11.348723,25.809835,38.230598,32.680096,80.488113,127.599136,55.352654,52.171909,126.43
"2019-01-03",34.559078,61.614986,94.357529,53.556297,1500.280029,160.435196,1025.469971,1016.059998,60.071999,124.566238,31.802248,49.098053,89.902237,49.412182,117.56591,88.475723,125.983109,125.885971,227.495728,57.895641,158.526291,61.889999,84.445053,1663.119995,82.089996,71.02005,178.561737,62.670418,23.173349,60.80093,215.699997,160.710205,35.869736,80,130.399994,184.779999,38.060322,30.575533,50.023243,24.414009,41.570576,287.5,63.396275,105.460854,210.86409,31.901699,130.755295,99.150002,74.743347,80.236,42.627258,19.002914,24.711788,108.443245,96.581772,190.631546,65.515114,30.449026,80.942345,98.612808,42.759571,41.675259,145.795593,197.024124,40.093475,86.877365,36.814728,61.348286,48.014511,49.481049,184.850143,148.290909,58.464169,181.600006,161.001663,142.717575,17.049999,18.344229,174.567505,57.745274,150.53833,81.184296,302.100555,44.489101,353.909058,37.680943,450.23999,19.674582,169.119995,132.923294,167.467606,93.549011,90.011452,49.150002,240.805878,246.046997,126.216301,183.970093,98.238617,25.640894,42.828678,12.563376,65.019997,77.456398,95.725639,234.264587,75.506622,71.692619,107.824898,69.707214,57.056725,37.380001,74.374763,100.054001,169.587555,66.760437,72.832481,330.154724,121.849998,51.856403,284.23999,254.8853,47.886665,39.411304,204.42337,61.349941,151.66304,19.849964,70.110001,37.305286,116.756813,51.121357,116.013969,103.671837,136.921906,81.110001,147.185425,27.99,32.91,24.059057,76.848297,106.168976,69.790176,44.923729,178.020004,68.244797,84.47934,44.099281,105.36985,57.858826,138.226471,38.048847,81.530853,83.670876,230.155823,66.520828,264.925873,54.959999,7.173633,100.181877,9.809636,83.749611,439.450012,290.71759,163.729996,51.716618,97.972374,89.71096,137.828796,46.889999,68.757584,199.600006,62.05357,102.297203,40.120884,160.341049,36.647755,22.298578,45.912624,25.359222,143.089676,68.176628,36.619251,10.674582,35.770317,47.485435,43.085072,60.438797,346.130005,23.966726,27.333401,123.542465,106.477905,103.589813,138.558212,40.709999,57.473972,52.829395,99.902061,137.639999,61.109055,38.279999,129.367798,18.97061,121.245728,4.76,46.668236,189.639999,85.270416,109.919006,155.859421,67.874763,93.611313,117.905762,57.222908,176.630005,59.203896,69.651138,62.699257,67.513359,146.880005,90.760002,58.826019,50.713501,105.106651,76.048859,38.736393,8.261772,74.930557,85.452148,78.504944,44.719658,72.542381,19.940001,176.339996,116.5,94.038208,15.329907,101.980003,117.610512,40.190392,15.320937,84.638641,65.691643,46.029999,32.804398,59.677849,55.491714,55.639999,76.095154,142.589996,10.162601,76.299759,220.087418,99.118469,22.9774,51.412617,44.910133,104.82,93.010712,26.849327,73.42823,2381.939941,243.559494,27.03787,135.479645,13.022158,85.03598,68.518661,88.663857,35.155956,75.325195,40.142487,97.683754,25.13238,16.048841,86.962021,55.15057,99.288864,114.973312,76.740509,12.763762,34.980915,56.551788,39.422272,33.368572,43.861298,52.608032,35.441757,24.010899,40.286694,75.663155,26.344131,22.058451,307,13.297775,64.454254,44.823132,23.364687,17.379999,55.251682,29.917503,123.190002,56.041836,123.141228,845.580017,62.168102,99.280663,29.244293,51.004902,41.529999,106.88871,12.04715,179.460449,20.550943,90.461853,19.84004,95.589996,58.32,140.74472,43.401558,48.667744,29.84,50.98,82.640625,21.325636,21.84293,56.050617,46.50436,26.42,14.16616,100.209999,43.026661,63.704277,138.366196,63.800163,137.839111,89.40419,131.740005,81.577103,27.77429,23.889999,29.581665,15.96,164.692841,58.960712,31,57.700001,58.10218,90.628044,12.875592,96.759895,513.559998,35.335396,37.166851,21.765766,141.678299,51.217564,94.344093,255.196259,25.76762,86.276985,85.255013,166.75209,71.300362,44.963486,53.087479,243.360001,10.892215,108.599998,26.144928,30.93,271.200012,302.290009,32.591755,14.109795,98.770157,30.964516,133.246872,38.116768,123.006599,71.887146,32.406982,65.601555,45.235149,32.22242,112.260002,45.485317,160.318771,105.759171,112.978516,204.430557,41.499428,65.112236,29.185148,22.91,78.160004,84.170876,34.016014,90.511124,40.6017,69.910858,18.210991,68.059998,39.025127,76.903358,138.348373,75.541878,98.890198,22.890072,26.914742,50.109531,82.559502,59.631809,94.903389,43.585884,118.047684,18.301746,57.374184,26.268595,61.982628,54.727005,98.278496,38.158276,181.953888,62.985947,34.849308,116.900002,105.046211,41.817295,112.03952,70.521286,109.959999,81.612343,23.149273,72.253128,241.788269,76.031868,77.929306,25.68,209.416092,37.404339,24.696133,20.58,51.103283,38.884167,60.79324,37.889999,51.860752,86.916458,35.576889,25.69943,52.076664,83.191353,13.478065,12.359399,33.835327,142.389023,100.618919,48,39.834476,154.878418,66.877129,66.672897,34.094833,64.074348,67.57,200.059998,119.549942,154.309998,70.822968,88.993599,59.085121,28.192526,47.689999,11.070395,28.079782,36.350887,40.490845,224.300003,372.079987,58.897236,62.270615,61.251907,59.966339,43.435009,78.414536,11.214368,25.649118,38.019119,32.936817,81.42701,123.747383,54.157593,51.291073,123.699997
"2019-01-04",36.03437,62.46122,98.74601,55.901405,1575.390015,167.979492,1078.069946,1070.709961,63.537998,127.315224,33.839737,49.331848,93.216522,51.385586,119.53907,89.028328,131.410614,130.734299,230.156311,60.030243,163.236664,63.610001,86.16861,1717.550049,86.269997,72.874878,187.017731,64.63372,24.135759,62.880909,226.190002,168.42453,36.688839,82.68,137.960007,186.710007,39.77475,31.599455,50.14782,25.163605,44.121422,302.73999,65.205696,108.634789,220.395081,31.901699,135.839554,101.699997,77.151344,83.384071,43.890427,19.792952,25.346708,111.66098,99.381668,196.167313,67.488358,32.534309,83.48098,101.980751,44.602489,43.310123,149.950562,202.789505,40.831867,89.903587,38.317745,62.642235,50.362259,50.974266,192.18454,152.765106,60.402523,184.940002,166.263626,146.811996,19,19.071371,180.534851,59.936943,151.139786,84.943359,317.822601,46.264351,366.867737,38.723949,471.679993,20.258553,179.229996,139.853485,174.3573,95.401466,94.067421,51.139999,242.250229,246.057007,132.381805,187.063202,99.705551,26.114376,44.001404,12.919785,67.489998,77.281433,99.104431,238.086105,76.130867,73.330383,110.523491,73.111534,58.497372,39.450001,76.195747,101.788368,172.558853,69.37928,76.064827,337.646637,128.279999,54.39761,302.690002,263.443817,49.573334,39.740189,210.027588,63.458424,158.648468,20.126171,73.220001,40.422485,120.618073,51.310062,119.519318,107.284012,143.11113,83.900002,153.155884,29.950001,34.209999,25.10129,78.714058,110.538506,73.164764,45.363331,187.429993,69.98333,86.723083,46.207077,106.278542,58.431374,143.23642,38.510376,86.747093,85.841469,237.811035,67.133293,271.723358,56.764999,7.450252,100.031021,10.540242,87.426498,455,304.487732,172.699997,52.227039,101.97184,92.805092,142.958145,48.560001,70.561256,202.470001,64.201469,103.443703,40.575562,160.735672,37.912086,23.36306,48.080177,26.375563,145.268097,69.561928,37.824127,10.976025,37.090355,49.827305,44.334309,63.634617,341.820007,24.888527,27.960754,128.126144,111.092316,108.163002,144.766724,43.029999,57.923492,54.62162,105.862404,143.660004,60.886139,39.150002,133.746277,19.923223,126.281372,5.08,47.173306,200.410004,85.911484,111.27182,156.95961,68.97403,97.285271,120.638702,59.387856,180.160004,59.801067,71.046028,63.161922,69.21698,152.970001,92.889999,59.192757,50.913914,106.183075,78.704857,40.362244,8.261772,75.659164,85.461311,81.212257,46.670914,76.457855,21.18,179.779999,121.019997,98.847687,15.529827,110.129997,125.291725,41.429325,15.808211,85.927673,65.889313,49.700001,33.215458,60.521152,57.276798,59.369999,78.009781,148.970001,10.589236,76.87085,220.513092,101.491913,23.380198,52.044777,45.327682,109.75,95.924393,27.95442,76.032135,2412.830078,248.446487,28.636511,140.425308,13.454086,86.125572,71.296204,91.073357,35.101288,77.935936,40.833336,99.526123,26.353151,16.830639,88.148018,56.904106,104.144394,117.530914,79.777168,13.157165,36.422554,58.381065,39.441189,34.060345,44.974583,55.11776,36.652882,23.647799,41.901207,76.594139,27.207285,21.822588,318.329987,13.746393,66.892044,47.034313,23.69088,18.129999,55.766998,30.082396,126.360001,58.213093,127.29557,835.630005,62.912693,103.284927,30.847538,51.860634,43.259998,111.390015,12.613858,185.808655,21.252594,93.613213,20.777308,98.360001,61.950001,145.531448,44.705769,51.417065,31.08,54,86.007187,22.277672,22.366873,56.032684,49.147888,28.280001,14.881795,106,43.884617,64.936272,140.970047,66.38797,142.186249,95.403107,137.949997,84.488945,29.668209,24.35,31.530161,16.6,167.87558,61.469677,32.700001,59.380001,60.886711,94.181152,13.11452,100.709869,527.150024,36.05061,38.245289,22.781376,145.506927,52.641273,96.310555,265.754852,26.059687,86.748703,87.473885,172.502502,74.607895,47.507336,54.429443,255.029999,11.365371,114.720001,27.245573,32.099998,297.570007,313.440002,33.816212,14.872226,102.627876,32.136703,137.34082,40.459042,127.309509,74.554092,33.844532,68.753006,47.225689,33.195,116.239998,46.187843,156.341583,106.947487,119.15229,210.865753,42.013847,66.722542,30.664125,23.83,81.589996,85.870239,35.584652,94.438759,41.644897,70.720787,18.505583,72.269997,40.673542,80.390106,145.676361,78.541695,101.849983,23.634729,27.385193,53.131256,86.29364,61.803104,96.870163,45.48896,121.579536,18.828058,60.059822,27.552135,63.750099,57.425407,103.543098,39.19791,179.940338,64.866409,36.353397,122.129997,108.286606,42.851288,117.717484,73.033699,115.07,83.832413,24.099339,75.330246,248.308929,78.275902,79.532722,26.139999,211.474289,38.266735,24.713802,20.940001,50.856068,40.595825,62.815765,39.450001,52.698715,89.490509,37.251713,26.777332,54.389339,86.420776,13.934193,12.812125,35.268467,143.353714,102.68222,49.790001,40.882515,159.689621,69.157623,69.701332,35.445934,66.500877,66.910004,205.809998,124.314507,159.789993,73.8172,91.828842,61.801685,29.319849,50,11.553394,29.692902,38.493717,43.64299,226.279999,397.549988,60.950394,64.897934,63.214668,61.428024,44.414249,84.103096,11.55474,26.8687,39.186821,34.049294,80.8563,127.026573,55.324856,52.462582,127.959999
"2019-01-07",35.95417,65.517059,98.871956,56.183147,1629.51001,168.26181,1075.920044,1068.390015,66.991997,128.148529,35.631237,52.146809,93.281319,51.501106,118.772255,90.076385,133.780212,131.550293,230.598145,60.342407,166.452118,66.43,85.823906,1711.819946,86.93,73.919434,188.456604,64.312988,24.116888,62.851517,229.259995,169.773804,36.885082,83.230003,142.220001,189.919998,40.043495,32.575977,50.468132,25.198469,44.326988,301.470001,66.18219,109.222221,223.366684,31.521263,136.311371,104.410004,78.277397,83.885765,43.60667,20.29723,25.806189,111.303452,99.787323,196.890198,66.745071,33.113556,78.100609,102.020012,45.309097,44.714066,149.816528,199.449173,40.772697,89.60006,38.698132,66.524071,50.800747,50.681477,195.116333,152.706741,60.402523,186.029999,167.184906,147.63089,20.57,19.283073,182.964249,60.369633,152.075424,87.187141,318.823395,47.568817,367.888245,38.989437,478.440002,20.148859,186.669998,140.370834,173.956314,95.716576,94.578011,51.07,242.676743,246.636719,133.561249,184.892075,100.194527,26.214537,45.183826,13.20329,68.440002,78.088264,99.727592,240.852005,75.80983,71.111168,110.277313,73.437592,58.240437,40.799999,76.529434,102.427338,171.68988,70.172859,76.48558,338.324188,132.720001,54.935848,307.890015,264.999939,49.913334,39.651306,211.624619,64.654419,160.86763,20.540476,73.07,40.560421,121.644493,51.813282,119.547508,108.286819,144.099838,85.760002,151.563766,31.34,34.419998,25.822088,79.209045,113.441757,73.707809,45.166916,186.889999,69.315399,86.933136,46.265083,110.648048,58.156864,143.656372,38.242687,87.982269,85.900406,239.662491,66.758507,271.684082,57.25,7.643884,99.399216,10.715591,87.975731,485.149994,304.987823,175.850006,52.473133,104.10556,93.063736,143.621246,48.830002,71.956718,209.919998,65.564735,104.839851,40.648312,162.363327,38.15419,23.483397,48.602364,27.362303,146.795609,69.838997,38.107044,11.020354,37.30267,49.447792,44.232521,64.379745,339.690002,25.367863,28.443335,129.594421,111.611458,108.271164,145.292877,43.709999,57.876667,54.345886,106.058792,147.320007,61.608406,40.490002,136.655716,20.458502,126.902725,5.26,47.274315,205.039993,85.002502,112.274269,156.519547,67.973892,97.592262,120.424744,60.12801,182.839996,59.651775,70.727737,62.875065,69.015991,155.289993,97.959999,59.687862,50.968575,106.838303,78.909164,41.508175,8.439445,75.358009,85.342255,82.149895,46.222927,76.669533,22.51,187.240005,124.110001,100.814339,15.484388,114.120003,127.693901,41.279156,15.911285,85.638618,66.453384,51.57,33.63546,59.827774,58.427586,59.779999,77.943771,151.399994,10.572826,76.508247,221.429199,101.716568,23.508358,52.88451,45.095711,112.559998,98.32724,28.299206,76.316025,2471.01001,247.496811,29.540089,142.222885,13.518415,85.496239,71.631401,90.956299,35.174183,78.312943,41.633274,99.923683,27.331703,17.129303,89.333992,56.780216,107.181396,117.273178,80.56411,13.200878,36.794891,58.497826,39.914112,34.166039,45.279995,55.156219,36.990871,24.737089,42.651478,76.449524,27.342154,22.709454,322.399994,14.042653,66.78392,47.04414,23.877279,18.67,56.104298,30.861013,126.339996,58.222881,128.843628,822.320007,63.705616,105.119019,30.966295,52.851921,43.419998,112.837914,12.860651,186.255295,21.677277,98.29039,21.647091,96.550003,64.489998,146.379608,45.539276,51.696663,32,54.369999,86.815903,22.9849,22.493338,55.871197,49.404011,28.6,15.062863,107.940002,43.312645,64.306793,140.657959,68.331223,143.370117,98.368744,138.050003,84.369522,29.892748,24.700001,32.425678,17.110001,169.702393,61.373184,34,61.240002,61.709637,96.72583,13.574678,102.545486,533.580017,36.648132,38.931568,23.29384,146.580078,51.668102,97.58783,263.850708,26.304644,87.516403,87.378265,175.221268,74.5728,48.06736,55.311581,271,11.568151,116.809998,27.236246,32.68,315.339996,314.799988,34.696308,15.074896,103.353943,32.45554,139.026535,42.093845,128.018814,76.861122,34.749653,68.762177,47.716251,33.77673,129.949997,46.321964,158.635376,108.326271,119.226692,213.38472,42.238323,67.104645,30.713427,24.17,82.510002,86.212021,36.214027,95.540062,40.386436,71.225792,18.960859,74.209999,40.961048,80.947632,148.058212,76.490692,101.831551,23.699482,27.690569,52.951279,87.779869,62.740715,98.128899,46.283909,120.594795,19.274925,58.220459,27.631254,63.936146,57.519108,104.019997,39.937988,179.43692,65.17659,36.417202,124.150002,109.225136,42.649982,120.202797,68.173157,117.199997,87.358994,24.27545,76.154137,251.156967,78.152824,80.701477,26.530001,215.781219,38.459396,25.005384,21.610001,51.138596,40.891548,63.176922,40.009998,52.54974,91.187447,37.701279,27.354101,54.324844,86.831619,14.077291,13.029434,36.521275,145.058319,101.799255,49.73,41.207775,163.044037,68.437073,70.628006,36.425255,66.569962,70.089996,208.479996,123.64196,163.820007,73.857658,91.273506,62.082397,29.798958,50.900002,11.785235,30.523609,39.381737,45.734882,233.669998,396.630005,60.628147,63.938145,63.771648,63.073582,44.88504,87.261192,11.921983,27.246868,39.343128,33.687981,80.727432,128.819092,55.741737,52.885387,126.980003
