feature,shap_importance
return_kurtosis1,2.910663866667266
return_kurtosis2,0.9429699039967735
return_sd2,0.3782815817727415
return_sd1,0.18114184859437213
return_skew2,0.13827297022873472
sqreturn_autocorrelation_ts1_lag1,0.08385280975957989
price1_granger_cause_price2,0.08199864276893128
sqreturn_autocorrelation_ts2_lag1,0.07585839267676707
price2_granger_cause_price1,0.06505589594089091
sqreturn_autocorrelation_ts1_lag2,0.06197841126774655
sqreturn_autocorrelation_ts2_lag2,0.05916943879063756
sqreturn_autocorrelation_ts1_lag3,0.050863404960959716
return_skew1,0.047333066805232464
sqreturn_autocorrelation_ts2_lag3,0.03933851659536573
return_mean2,0.025028301295511524
return_autocorrelation_2_lag2,0.017489160443626306
return_mean1,0.016528958987912436
return_autocorrelation_2_lag1,0.01520830489869288
return_autocorrelation_2_lag3,0.013206783872156359
return_correlation_ts1_lag_0,0.011241728706762428
sqreturn_correlation_ts1_lag_0,0.011241728706762428
return_correlation_ts2_lag_1,0.009808681196113061
sqreturn_correlation_ts2_lag_1,0.009808681196113061
return_correlation_ts1_lag_2,0.00945384559250416
sqreturn_correlation_ts1_lag_2,0.00945384559250416
sqreturn_correlation_ts1_lag_3,0.008890419845372963
return_correlation_ts1_lag_3,0.008890419845372963
return_autocorrelation_1_lag3,0.008800016822798714
return_autocorrelation_1_lag2,0.008063794949027385
sqreturn_correlation_ts1_lag_1,0.007838883609146835
return_correlation_ts1_lag_1,0.007838883609146835
return_correlation_ts2_lag_3,0.0048889767614529785
sqreturn_correlation_ts2_lag_3,0.0048889767614529785
return_correlation_ts2_lag_2,0.004456965290911983
sqreturn_correlation_ts2_lag_2,0.004456965290911983
return_autocorrelation_1_lag1,0.0005414684010673622
