feature,shap_importance
return_autocorrelation_lag1_rolling_sd2,2.644595146179199
return_autocorrelation_lag1_rolling_sd1,1.445145606994629
return_mean2,0.8068389296531677
return_sd1,0.6500269770622253
return_sd2,0.21972350776195526
return_correlation_ts2_lag_3,0.1595090627670288
return_correlation_ts1_lag_0,0.14395081996917725
return_correlation_ts2_lag_2,0.08716392517089844
return_kurtosis1,0.06399553269147873
return_autocorrelation_lag1_1,0.04713302478194237
return_mean1,0.03491730988025665
return_correlation_ts1_lag_2,0.024950947612524033
return_correlation_ts1_lag_1,0.02409868873655796
return_correlation_ts1_lag_3,0.008963852189481258
return_correlation_ts2_lag_1,0.007169140502810478
return_skew2,0.004359385930001736
return_skew1,0.0033063713926821947
return_autocorrelation_lag1_2,0.0
return_kurtosis2,0.0
price2_granger_cause_price1,0.0
price1_granger_cause_price2,0.0
