feature,shap_importance
sqreturn_autocorrelation_ts2_lag3,0.13752094616174654
mean2,0.08238662595039975
kurtosis1,0.071619369547883
sqreturn_correlation_ts1_lag_0,0.05880564976390231
sqreturn_autocorrelation_ts1_lag3,0.04772367507536586
sd1,0.03874748037675422
sqreturn_autocorrelation_ts2_lag2,0.033761767685271095
mean1,0.027032585390348512
kurtosis2,0.016050575382471944
sd2,0.009540383872893058
return_correlation_ts1_lag_0,0.007755491652671204
return_correlation_ts2_lag_2,0.0033096931288190924
sqreturn_autocorrelation_ts1_lag1,0.0030633273984714674
price1_granger_cause_price2,0.002925466849985491
return_correlation_ts2_lag_1,0.0021395726866522856
return_correlation_ts1_lag_1,0.0
price2_granger_cause_price1,0.0
sqreturn_correlation_ts2_lag_3,0.0
sqreturn_correlation_ts2_lag_2,0.0
sqreturn_correlation_ts2_lag_1,0.0
sqreturn_correlation_ts1_lag_3,0.0
sqreturn_correlation_ts1_lag_2,0.0
sqreturn_correlation_ts1_lag_1,0.0
skewness1,0.0
skewness2,0.0
return_autocorrelation_2_lag3,0.0
sqreturn_autocorrelation_ts2_lag1,0.0
return_autocorrelation_1_lag2,0.0
sqreturn_autocorrelation_ts1_lag2,0.0
return_autocorrelation_1_lag3,0.0
return_correlation_ts2_lag_3,0.0
return_autocorrelation_2_lag1,0.0
return_autocorrelation_2_lag2,0.0
return_correlation_ts1_lag_3,0.0
return_correlation_ts1_lag_2,0.0
return_autocorrelation_1_lag1,0.0
