name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,accuracy,0.5287356321839081,21.77
2_DecisionTree,Decision Tree,accuracy,1.0,33.0
3_Linear,Linear,accuracy,0.9770114942528736,29.34
4_Default_Xgboost,Xgboost,accuracy,1.0,32.63
5_Default_NeuralNetwork,Neural Network,accuracy,1.0,24.54
6_Default_RandomForest,Random Forest,accuracy,1.0,30.44
Ensemble,Ensemble,accuracy,1.0,0.38
